24,24,26,26,-18,-14,18,14
24,25,26,25,-18,-13,18,13
24,26,26,24,-18,-12,18,12
24,27,26,23,-18,-11,18,11
24,28,26,22,-18,-10,18,10
24,29,26,21,-18,-9,18,9
24,30,26,20,-18,-8,18,8
24,31,26,19,-18,-7,18,7
24,32,26,18,-18,-6,18,6
24,33,26,17,-18,-5,18,5
24,34,26,16,-18,-4,18,4
24,35,26,15,-18,-3,18,3
24,36,26,14,-18,-2,18,2
24,37,26,13,-18,-1,18,1
25,37,25,13,-17,-1,17,1
26,37,24,13,-16,-1,16,1
27,37,23,13,-15,-1,15,1
28,37,22,13,-14,-1,14,1
29,37,21,13,-13,-1,13,1
30,37,20,13,-12,-1,12,1
31,37,19,13,-11,-1,11,1
32,37,18,13,-10,-1,10,1
33,37,17,13,-9,-1,9,1
34,37,16,13,-8,-1,8,1
34,38,16,12,-8,0,8,0
35,38,15,12,-7,0,7,0
36,38,14,12,-6,0,6,0
37,38,13,12,-5,0,5,0
38,38,12,12,-4,0,4,0
39,38,11,12,-3,0,3,0
40,38,10,12,-2,0,2,0
41,38,9,12,-1,0,1,0
42,38,8,12,0,-7,0,7
43,38,7,12,1,-7,-1,7
44,38,6,12,2,-7,-2,7
45,38,5,12,3,-7,-3,7
45,39,5,11,3,-6,-3,6
45,40,5,10,3,-5,-3,5
45,41,5,9,3,-4,-3,4
45,42,5,8,3,-3,-3,3
45,43,5,7,3,-2,-3,2
45,44,5,6,3,-1,-3,1
45,45,5,5,3,0,-3,0
44,45,6,5,2,0,-2,0
43,45,7,5,1,0,-1,0
42,45,8,5,27,17,-27,-17
41,45,9,5,26,17,-26,-17
40,45,10,5,25,17,-25,-17
39,45,11,5,24,17,-24,-17
38,45,12,5,23,17,-23,-17
37,45,13,5,22,17,-22,-17
36,45,14,5,21,17,-21,-17
35,45,15,5,20,17,-20,-17
34,45,16,5,19,17,-19,-17
33,45,17,5,18,17,-18,-17
32,45,18,5,17,17,-17,-17
31,45,19,5,16,17,-16,-17
30,45,20,5,15,17,-15,-17
29,45,21,5,14,17,-14,-17
28,45,22,5,13,17,-13,-17
27,45,23,5,12,17,-12,-17
26,45,24,5,11,17,-11,-17
25,45,25,5,10,17,-10,-17
24,45,26,5,9,17,-9,-17
23,45,27,5,8,17,-8,-17
22,45,28,5,7,17,-7,-17
21,45,29,5,6,17,-6,-17
20,45,30,5,5,17,-5,-17
19,45,31,5,4,17,-4,-17
18,45,32,5,3,17,-3,-17
17,45,33,5,2,17,-2,-17
16,45,34,5,1,17,-1,-17
15,45,35,5,0,17,0,-17
15,44,35,6,0,16,0,-16
15,43,35,7,0,15,0,-15
15,42,35,8,0,14,0,-14
15,41,35,9,0,13,0,-13
15,40,35,10,0,12,0,-12
15,39,35,11,0,11,0,-11
15,38,35,12,0,10,0,-10
15,37,35,13,0,9,0,-9
15,36,35,14,0,8,0,-8
15,35,35,15,0,7,0,-7
15,34,35,16,0,6,0,-6
15,33,35,17,0,5,0,-5
15,32,35,18,0,4,0,-4
15,31,35,19,0,3,0,-3
15,30,35,20,0,2,0,-2
15,29,35,21,0,1,0,-1
15,28,35,22,1,19,-1,-19
15,27,35,23,1,18,-1,-18
15,26,35,24,1,17,-1,-17
15,25,35,25,1,16,-1,-16
15,24,35,26,1,15,-1,-15
15,23,35,27,1,14,-1,-14
15,22,35,28,1,13,-1,-13
15,21,35,29,1,12,-1,-12
15,20,35,30,1,11,-1,-11
15,19,35,31,1,10,-1,-10
15,18,35,32,1,9,-1,-9
15,17,35,33,1,8,-1,-8
15,16,35,34,1,7,-1,-7
14,16,36,34,0,7,0,-7
13,16,37,34,-1,7,1,-7
13,15,37,35,-1,6,1,-6
13,14,37,36,-1,5,1,-5
13,13,37,37,-1,4,1,-4
13,12,37,38,-1,3,1,-3
13,11,37,39,-1,2,1,-2
13,10,37,40,-1,1,1,-1
13,9,37,41,-1,0,1,0
14,9,36,41,-5,-38,5,38
15,9,35,41,-4,-38,4,38
16,9,34,41,-3,-38,3,38
17,9,33,41,-2,-38,2,38
18,9,32,41,-1,-38,1,38
19,9,31,41,0,-38,0,38
