24,24,26,26,20,11,-20,-11
24,25,26,25,20,12,-20,-12
24,26,26,24,20,13,-20,-13
24,27,26,23,20,14,-20,-14
24,28,26,22,20,15,-20,-15
24,29,26,21,20,16,-20,-16
24,30,26,20,20,17,-20,-17
24,31,26,19,20,18,-20,-18
23,31,27,19,19,18,-19,-18
22,31,28,19,18,18,-18,-18
21,31,29,19,17,18,-17,-18
20,31,30,19,16,18,-16,-18
19,31,31,19,15,18,-15,-18
18,31,32,19,14,18,-14,-18
17,31,33,19,13,18,-13,-18
16,31,34,19,12,18,-12,-18
15,31,35,19,11,18,-11,-18
14,31,36,19,10,18,-10,-18
13,31,37,19,9,18,-9,-18
12,31,38,19,8,18,-8,-18
11,31,39,19,7,18,-7,-18
10,31,40,19,6,18,-6,-18
9,31,41,19,5,18,-5,-18
8,31,42,19,4,18,-4,-18
7,31,43,19,3,18,-3,-18
6,31,44,19,2,18,-2,-18
5,31,45,19,1,18,-1,-18
4,31,46,19,0,18,0,-18
4,30,46,20,0,17,0,-17
4,29,46,21,0,16,0,-16
4,28,46,22,0,15,0,-15
4,27,46,23,0,14,0,-14
4,26,46,24,0,13,0,-13
4,25,46,25,0,12,0,-12
4,24,46,26,0,11,0,-11
4,23,46,27,0,10,0,-10
4,22,46,28,0,9,0,-9
4,21,46,29,0,8,0,-8
4,20,46,30,0,7,0,-7
4,19,46,31,0,6,0,-6
4,18,46,32,0,5,0,-5
4,17,46,33,0,4,0,-4
4,16,46,34,0,3,0,-3
4,15,46,35,0,2,0,-2
4,14,46,36,0,1,0,-1
4,13,46,37,-9,-19,9,19
4,12,46,38,-9,-20,9,20
4,11,46,39,-9,-21,9,21
4,10,46,40,-9,-22,9,22
5,10,45,40,-8,-22,8,22
6,10,44,40,-7,-22,7,22
7,10,43,40,-6,-22,6,22
8,10,42,40,-5,-22,5,22
9,10,41,40,-4,-22,4,22
10,10,40,40,-3,-22,3,22
11,10,39,40,-2,-22,2,22
12,10,38,40,-1,-22,1,22
13,10,37,40,0,-22,0,22
13,11,37,39,0,-21,0,21
13,12,37,38,0,-20,0,20
13,13,37,37,0,-19,0,19
13,14,37,36,0,-18,0,18
13,15,37,35,0,-17,0,17
13,16,37,34,0,-16,0,16
13,17,37,33,0,-15,0,15
13,18,37,32,0,-14,0,14
13,19,37,31,0,-13,0,13
13,20,37,30,0,-12,0,12
13,21,37,29,0,-11,0,11
13,22,37,28,0,-10,0,10
13,23,37,27,0,-9,0,9
13,24,37,26,0,-8,0,8
13,25,37,25,0,-7,0,7
13,26,37,24,0,-6,0,6
13,27,37,23,0,-5,0,5
13,28,37,22,0,-4,0,4
13,29,37,21,0,-3,0,3
13,30,37,20,0,-2,0,2
13,31,37,19,0,-1,0,1
13,32,37,18,-27,21,27,-21
13,33,37,17,-27,22,27,-22
13,34,37,16,-27,23,27,-23
13,35,37,15,-27,24,27,-24
14,35,36,15,-26,24,26,-24
15,35,35,15,-25,24,25,-24
16,35,34,15,-24,24,24,-24
17,35,33,15,-23,24,23,-24
18,35,32,15,-22,24,22,-24
19,35,31,15,-21,24,21,-24
20,35,30,15,-20,24,20,-24
21,35,29,15,-19,24,19,-24
22,35,28,15,-18,24,18,-24
23,35,27,15,-17,24,17,-24
24,35,26,15,-16,24,16,-24
25,35,25,15,-15,24,15,-24
26,35,24,15,-14,24,14,-24
27,35,23,15,-13,24,13,-24
28,35,22,15,-12,24,12,-24
29,35,21,15,-11,24,11,-24
30,35,20,15,-10,24,10,-24
31,35,19,15,-9,24,9,-24
32,35,18,15,-8,24,8,-24
33,35,17,15,-7,24,7,-24
34,35,16,15,-6,24,6,-24
35,35,15,15,-5,24,5,-24
36,35,14,15,-4,24,4,-24
37,35,13,15,-3,24,3,-24
38,35,12,15,-2,24,2,-24
39,35,11,15,-1,24,1,-24
40,35,10,15,0,24,0,-24
40,34,10,16,0,23,0,-23
40,33,10,17,0,22,0,-22
40,32,10,18,0,21,0,-21
40,31,10,19,0,20,0,-20
40,30,10,20,0,19,0,-19
40,29,10,21,0,18,0,-18
40,28,10,22,0,17,0,-17
40,27,10,23,0,16,0,-16
40,26,10,24,0,15,0,-15
40,25,10,25,0,14,0,-14
40,24,10,26,0,13,0,-13
40,23,10,27,0,12,0,-12
40,22,10,28,0,11,0,-11
40,21,10,29,0,10,0,-10
40,20,10,30,0,9,0,-9
40,19,10,31,0,8,0,-8
